"Country","State","City","Station name","Timestamp(UTC)","PM2.5","PM10","Ozone","CO","SO2","US AQI","Main pollutant"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-05T00:00:00.000Z",9.6,,18.55,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-06T00:00:00.000Z",11.1,,19.51,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-07T00:00:00.000Z",7.9,,65.12,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-08T00:00:00.000Z",10.24,,26.23,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-09T00:00:00.000Z",11.5,,29.54,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-10T00:00:00.000Z",7.08,,67.39,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-11T00:00:00.000Z",15.03,,40.48,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-12T00:00:00.000Z",17.03,,16.54,,,61,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-13T00:00:00.000Z",6.66,,71.25,,,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-14T00:00:00.000Z",5.99,,72.42,,,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-15T00:00:00.000Z",6.99,,60.92,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-16T00:00:00.000Z",25.41,,27.17,,,79,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-17T00:00:00.000Z",10.02,,33.35,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-18T00:00:00.000Z",12.37,,26.31,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-19T00:00:00.000Z",6.9,,30.42,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-20T00:00:00.000Z",6.7,,57.33,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-21T00:00:00.000Z",7.45,,69.58,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-22T00:00:00.000Z",7.54,,65.52,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-23T00:00:00.000Z",8.14,,59.28,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-24T00:00:00.000Z",10.24,,60.15,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-25T00:00:00.000Z",8.96,,50.56,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-26T00:00:00.000Z",9.51,,23.36,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-27T00:00:00.000Z",11.5,,35.79,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-28T00:00:00.000Z",13.2,,22.57,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-29T00:00:00.000Z",9.42,,31.43,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-30T00:00:00.000Z",4.55,,40.2,,,19,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-03-31T00:00:00.000Z",6.68,,25.72,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-01T00:00:00.000Z",6.11,,21.39,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-02T00:00:00.000Z",6.16,,38.32,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-03T00:00:00.000Z",5.79,,38.72,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-04T00:00:00.000Z",8.63,,30.09,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-05T00:00:00.000Z",17.38,,26.21,,,62,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-06T00:00:00.000Z",9.76,,30.3,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-07T00:00:00.000Z",11.32,,19.15,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-08T00:00:00.000Z",8.17,,36.44,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-09T00:00:00.000Z",7.16,,36.73,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-10T00:00:00.000Z",5.5,,39.49,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-11T00:00:00.000Z",5.78,,33.98,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-12T00:00:00.000Z",11.43,,26.28,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-13T00:00:00.000Z",5.47,,34.18,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-14T00:00:00.000Z",5.2,,34.46,,,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-15T00:00:00.000Z",6.12,,35.98,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-16T00:00:00.000Z",8.28,,36.88,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-17T00:00:00.000Z",10.14,,23.7,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-18T00:00:00.000Z",7.32,,40.54,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-19T00:00:00.000Z",8.97,,38.39,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-20T00:00:00.000Z",8.83,,35.67,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-21T00:00:00.000Z",9.36,,32.54,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-22T00:00:00.000Z",5.57,,37.34,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-23T00:00:00.000Z",10.56,,28.18,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-24T00:00:00.000Z",7.17,,29.16,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-25T00:00:00.000Z",9.7,,34.02,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-26T00:00:00.000Z",2.94,,34.14,,,14,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-27T00:00:00.000Z",7.49,,35.35,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-28T00:00:00.000Z",74.43,,26,,,161,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-29T00:00:00.000Z",5.46,,31.3,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-04-30T00:00:00.000Z",0.54,,41.06,,,16,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-01T00:00:00.000Z",4.72,,26.44,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-02T00:00:00.000Z",3.32,,30.53,,,14,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-03T00:00:00.000Z",4.38,,36.39,,,18,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-04T00:00:00.000Z",,,32.96,,,13,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-05T00:00:00.000Z",,,29,,,12,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-06T00:00:00.000Z",24,,32.5,,,76,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-07T00:00:00.000Z",0.43,,34.55,,,14,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-08T00:00:00.000Z",1.1,,30.11,,,12,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-09T00:00:00.000Z",0.57,,25.74,,,10,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-10T00:00:00.000Z",0.61,,34.94,,,14,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-11T00:00:00.000Z",0.28,,28.03,,,11,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-12T00:00:00.000Z",1.03,,28.43,,,11,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-13T00:00:00.000Z",7.53,,30.45,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-14T00:00:00.000Z",5.54,,25.58,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-15T00:00:00.000Z",7.65,,36.77,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-16T00:00:00.000Z",31.24,,35.11,,,91,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-17T00:00:00.000Z",6.56,,32.62,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-18T00:00:00.000Z",7.97,,33.25,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-19T00:00:00.000Z",4.89,,,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-20T00:00:00.000Z",1.71,,,,,7,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-21T00:00:00.000Z",9.31,,,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-23T00:00:00.000Z",,,3.5,,,1,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-30T00:00:00.000Z",6.78,,,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-05-31T00:00:00.000Z",4.42,,,,,18,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-01T00:00:00.000Z",4.93,,,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-02T00:00:00.000Z",8.84,,,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-03T00:00:00.000Z",8.49,,,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-04T00:00:00.000Z",8.85,,,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-05T00:00:00.000Z",9.78,,,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-06T00:00:00.000Z",12.3,,,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-07T00:00:00.000Z",6.57,,,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-08T00:00:00.000Z",6.75,,,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-09T00:00:00.000Z",11.74,,,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-10T00:00:00.000Z",10.15,,,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-11T00:00:00.000Z",6.5,,,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-12T00:00:00.000Z",9.17,,,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-13T00:00:00.000Z",7.01,,,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-14T00:00:00.000Z",5.17,,,,,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-15T00:00:00.000Z",7.7,,,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-16T00:00:00.000Z",9.52,,,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-17T00:00:00.000Z",7.99,,,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-18T00:00:00.000Z",4.42,,,,,18,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-19T00:00:00.000Z",5.59,,,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-20T00:00:00.000Z",10.21,,4,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-21T00:00:00.000Z",11.01,,,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-22T00:00:00.000Z",9.79,,,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-23T00:00:00.000Z",6.08,,,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-24T00:00:00.000Z",5.47,,,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-25T00:00:00.000Z",7.27,,,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-26T00:00:00.000Z",7.75,,,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-27T00:00:00.000Z",9.52,,,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-28T00:00:00.000Z",9.69,,,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-29T00:00:00.000Z",8.2,,,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-06-30T00:00:00.000Z",9.14,,,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-01T00:00:00.000Z",4.88,,,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-02T00:00:00.000Z",9,,,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-03T00:00:00.000Z",14.68,,,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-04T00:00:00.000Z",15.83,,,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-05T00:00:00.000Z",25.74,,,,,80,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-06T00:00:00.000Z",13.47,,,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-07T00:00:00.000Z",12.85,,,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-08T00:00:00.000Z",17.17,,,,,62,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-09T00:00:00.000Z",13.55,,,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-10T00:00:00.000Z",12.57,,,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-11T00:00:00.000Z",8.42,,,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-12T00:00:00.000Z",8.05,,4,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-13T00:00:00.000Z",8.8,,2.5,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-14T00:00:00.000Z",7.32,,,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-15T00:00:00.000Z",6.02,,4,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-16T00:00:00.000Z",12.62,,,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-17T00:00:00.000Z",7.35,,,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-18T00:00:00.000Z",9.17,,,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-19T00:00:00.000Z",11.42,,,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-20T00:00:00.000Z",7.17,,,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-21T00:00:00.000Z",7.73,,,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-22T00:00:00.000Z",8.49,,,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-23T00:00:00.000Z",7.37,,,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-24T00:00:00.000Z",8.58,,,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-25T00:00:00.000Z",10.55,,,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-26T00:00:00.000Z",11.85,,,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-27T00:00:00.000Z",9.62,,,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-28T00:00:00.000Z",6.74,,,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-29T00:00:00.000Z",8.74,,,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-30T00:00:00.000Z",11.99,,,,,50,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-07-31T00:00:00.000Z",10.31,,,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-01T00:00:00.000Z",8.72,,,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-02T00:00:00.000Z",4.73,,,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-03T00:00:00.000Z",6.18,,,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-04T00:00:00.000Z",7.88,,,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-05T00:00:00.000Z",6.52,,,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-06T00:00:00.000Z",8.3,,,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-07T00:00:00.000Z",9.95,,,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-08T00:00:00.000Z",10.36,,,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-09T00:00:00.000Z",15.37,,,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-10T00:00:00.000Z",16.22,,,,,60,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-11T00:00:00.000Z",14.11,,,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-12T00:00:00.000Z",8.41,,,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-13T00:00:00.000Z",8.78,,,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-14T00:00:00.000Z",9.52,,,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-15T00:00:00.000Z",10.2,,,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-16T00:00:00.000Z",8.91,,,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-17T00:00:00.000Z",7.7,,,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-18T00:00:00.000Z",8.2,,,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-19T00:00:00.000Z",4.75,,,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-20T00:00:00.000Z",7.83,,,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-21T00:00:00.000Z",11.16,,,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-22T00:00:00.000Z",11.03,,,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-23T00:00:00.000Z",8.15,,,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-24T00:00:00.000Z",9.4,,,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-25T00:00:00.000Z",12.59,,,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-26T00:00:00.000Z",10.02,,2.5,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-27T00:00:00.000Z",10.42,,,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-28T00:00:00.000Z",4.04,,,,,17,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-29T00:00:00.000Z",4.52,,,,,19,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-30T00:00:00.000Z",6.44,,,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-08-31T00:00:00.000Z",8.61,,3,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-01T00:00:00.000Z",8.26,,,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-02T00:00:00.000Z",8.95,,,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-03T00:00:00.000Z",8.65,,10,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-04T00:00:00.000Z",9.22,,,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-05T00:00:00.000Z",10.17,,,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-06T00:00:00.000Z",8.19,,,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-07T00:00:00.000Z",9.65,,,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-08T00:00:00.000Z",10.52,,3,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-09T00:00:00.000Z",11.17,,4,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-10T00:00:00.000Z",8.84,,4,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-11T00:00:00.000Z",8.89,,,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-12T00:00:00.000Z",7.67,,4,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-13T00:00:00.000Z",5.63,,,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-14T00:00:00.000Z",6.27,,,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-15T00:00:00.000Z",5.71,,,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-16T00:00:00.000Z",8.45,,34.13,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-17T00:00:00.000Z",14.3,,42,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-18T00:00:00.000Z",10.68,,43.58,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-19T00:00:00.000Z",6.58,,46.75,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-20T00:00:00.000Z",10.9,,37.83,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-21T00:00:00.000Z",7.2,,40.42,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-22T00:00:00.000Z",8.37,,19.23,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-23T00:00:00.000Z",13.4,,,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-24T00:00:00.000Z",16.63,,,,,60,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-25T00:00:00.000Z",18.8,,5,,,65,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-26T00:00:00.000Z",13.84,,,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-27T00:00:00.000Z",8.35,,,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-28T00:00:00.000Z",6.41,,,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-29T00:00:00.000Z",6.05,,,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-09-30T00:00:00.000Z",6.27,,,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-01T00:00:00.000Z",4.64,,,,,19,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-02T00:00:00.000Z",6.59,,,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-03T00:00:00.000Z",13.18,,29.67,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-04T00:00:00.000Z",13.45,,22.73,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-05T00:00:00.000Z",6.15,,46,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-06T00:00:00.000Z",10.22,,28,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-07T00:00:00.000Z",7.49,,,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-08T00:00:00.000Z",7.27,,,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-09T00:00:00.000Z",12.41,,44.75,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-10T00:00:00.000Z",11.11,,54.75,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-11T00:00:00.000Z",10.91,,39.5,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-12T00:00:00.000Z",4.73,,35.17,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-13T00:00:00.000Z",4.67,,47.92,,,19,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2020-10-14T00:00:00.000Z",8.19,,37,,,34,"PM2.5"
